country,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE
2003-12,-10.09198,-20.64008,-15.12865,-26.15151,-38.79775,,-18.66,,,19.03,23.82,,-8.353333,,15.21,-37.5,-2.47,27.65,-2.92,-32.68
2004-01,-5.12,-10.945,-9.27,-12.62,-27.61,,-7.02,,,34.2,14.78,-2.63,-11.43,-5.27,17.2,-36.7,5.4,19.61,2.86,-30.59
2004-02,-4.257954,-10.73685,-9.60878,-11.86493,-28.36964,,-0.53,,,34.38,11.56,-2.9,-10.36,-2.65,17.95,-33.44,4.49,20.31,4.38,-27.74
2004-03,-3.287308,-11.12126,-9.677302,-12.56521,-27.61404,,7.39,,,36.03,17.19,0.03,-8.106667,-3.39,16.69,-28.3,13.66,20.67,12.03,-25.53
2004-04,-0.52,-9.455,-6.35,-12.56,-21.12,,1.53,,,36.04,12.39,6.36,-6.93,1.64,17.25,-23.81,23.31,20.27,10.07,-20.38
2004-05,0.7320076,-12.75648,-10.27418,-15.23878,-22.82376,,2.01,,,33.08,17.48,6.6,-5.65,-0.83,15.32,-21.64,7.03,20.01,9.64,-18.36
2004-06,0.7840385,-12.74627,-10.40269,-15.08985,-22.17785,,-7.86,,,33.8,20.87,6.29,-4.256667,-1.86,17.34,-20.46,1.71,25.03,3.77,-19.0
2004-07,2.4,-5.725,-3.12,-8.33,-17.99,,-2.04,,,28.91,23.67,14.13,-3.77,3.26,17.11,-18.87,18.22,24.67,17.5,-16.79
2004-08,2.434239,-4.410464,-3.39222,-5.428708,-15.04869,,6.39,,,27.39,25.25,14.13,-4.736667,5.68,17.49,-21.4,0.62,24.68,6.1,-17.98
2004-09,2.620935,-4.015762,-2.875,-5.156525,-14.23969,,1.04,,,32.08,22.89,13.44,-3.25,1.57,15.41,-16.57,10.36,22.23,10.83,-18.75
2004-10,6.92,-3.635,-1.63,-5.64,-16.25,,-6.38,,,23.92,24.96,14.81,-6.466667,-2.98,14.99,-18.03,12.19,13.62,13.3,-14.62
2004-11,6.480063,-1.764127,-0.7442781,-2.783977,-14.7698,,-25.8,,,21.99,25.75,15.82,-6.606667,-3.79,14.87,-20.02,-1.6,15.07,2.21,-16.58
2004-12,7.09043,-1.564887,0.09540948,-3.225184,-15.09106,,5.86,,,24.0,26.0,18.69,-5.143333,-5.18,14.7,-17.87,7.43,17.14,6.26,-16.75
2005-01,7.83,-2.83,1.24,-6.9,-13.48,,1.79,,,12.63,28.45,18.5,-1.886667,-0.88,12.76,-12.65,7.09,19.75,11.97,-19.84
2005-02,6.043944,-3.848529,0.3971921,-8.09425,-12.7902,,-15.29,,,26.84,21.19,13.01,-4.146667,1.68,14.61,-17.28,0.1,19.45,4.28,-16.67
2005-03,6.34745,-4.192635,0.2420049,-8.627275,-12.2633,,-20.58,,,19.89,17.76,9.49,-4.84,-0.3,14.03,-20.27,1.71,19.78,-0.51,-15.61
2005-04,15.2,0.38,0.29,0.47,-16.77,,-0.76,,,17.71,19.98,11.06,-4.37,1.45,14.83,-17.91,9.11,19.63,6.9,-17.49
2005-05,20.02549,3.415102,0.4771562,6.353047,-14.25128,,10.54,,,10.12,11.97,12.25,-5.613333,-2.64,15.77,-17.92,13.42,16.85,21.67,-18.68
2005-06,20.48646,3.579096,0.4276674,6.730525,-13.41446,,-1.8,,,8.96,13.28,11.71,-8.35,-0.68,13.22,-20.0,3.96,8.17,4.41,-19.28
2005-07,18.29,3.645,1.41,5.88,-11.7,,0.55,,,10.95,12.95,17.28,-5.34,-2.3,13.22,-18.47,16.06,15.67,13.39,-19.4
2005-08,15.16417,0.2551465,-1.744348,2.254641,-12.85696,,-2.54,,,11.92,9.9,17.83,-4.8,0.15,15.14,-18.22,-3.56,18.96,6.61,-19.06
2005-09,15.53251,0.575525,-1.536043,2.687093,-12.4542,,-1.04,,,10.05,13.03,14.35,-5.006667,-1.66,13.08,-18.16,2.27,16.22,14.84,-20.05
2005-10,22.3,7.8,3.23,12.37,-7.99,,3.15,,,24.09,9.89,21.06,-2.043333,0.6,11.81,-13.82,9.65,19.5,18.1,-14.33
2005-11,22.83002,5.938872,1.95545,9.922294,-5.768723,,1.85,,,16.82,12.57,21.34,-1.116667,0.35,13.13,-12.01,1.31,21.79,-4.91,-13.0
2005-12,23.37648,6.311478,2.890465,9.73249,-5.308038,,7.83,,,16.45,9.01,23.89,1.13,-0.8,14.76,-4.16,17.55,22.31,18.94,-9.68
2006-01,25.62,7.86,2.27,13.45,-6.04,,10.28,,,11.67,11.13,25.86,1.556667,6.97,12.36,-7.19,11.88,24.22,10.61,-7.35
2006-02,25.69021,6.511421,3.550728,9.472114,-6.256753,,4.31,,,13.91,10.6,25.7,3.756667,11.57,9.32,-6.2,7.88,26.79,13.58,-6.2
2006-03,25.2823,6.08329,3.301999,8.864581,-6.127375,,3.84,,,13.08,10.84,24.39,2.493333,8.44,11.31,-3.22,12.47,22.01,13.1,-11.32
2006-04,29.49,13.37,10.5,16.24,-0.1,,3.64,,,16.89,19.36,32.75,6.466667,14.56,10.29,5.44,16.21,24.25,28.51,1.59
2006-05,30.09328,12.52441,10.17529,14.87353,1.276468,,7.51,,,16.32,11.9,30.38,5.9,14.94,10.06,-2.91,2.11,30.67,11.71,-6.91
2006-06,30.57025,12.60979,10.1192,15.10039,1.618987,,19.22,,,20.21,6.13,34.96,5.42,12.36,11.22,6.89,28.98,20.59,39.26,2.15
2006-07,36.38,13.45,8.48,18.42,3.91,,17.84,,,17.64,11.78,34.5,6.006667,11.03,10.55,6.78,2.94,21.79,14.42,4.9
2006-08,39.45578,14.41473,9.034245,19.79522,7.069774,,14.0,,,15.54,14.61,32.82,5.733333,12.87,9.72,8.21,7.88,18.71,8.26,2.41
2006-09,39.79591,14.64309,9.157103,20.12908,7.242898,,20.53,,,18.29,11.21,37.91,7.156667,11.23,8.46,11.83,20.19,18.1,15.68,8.58
2006-10,34.74,11.84,7.48,16.2,0.65,,15.68,,,19.17,11.63,36.08,10.33667,9.88,7.17,16.88,7.85,21.3,10.48,8.54
2006-11,36.45593,12.80084,6.598984,19.00269,0.280204,,18.25,,,17.32,9.83,39.17,10.54,10.27,5.84,17.38,15.78,20.08,16.88,9.85
2006-12,36.81482,13.25599,7.54185,18.97014,1.30696,,17.67,,,17.62,12.43,42.49,9.936666,11.11,5.12,14.62,17.29,20.31,22.28,9.05
2007-01,38.37,15.365,10.13,20.6,4.09,,17.73,,,12.15,11.38,41.42,11.58,12.94,7.59,17.95,5.03,24.38,13.75,10.41
2007-02,37.80296,15.85727,10.60578,21.10875,4.973625,,24.3,,,11.47,14.21,42.64,13.70667,18.41,6.68,17.51,18.64,30.29,16.92,10.28
2007-03,36.95357,15.33022,10.08147,20.57898,4.833823,,23.01,,,15.24,14.75,38.65,12.97,18.6,7.52,19.14,10.03,27.29,19.33,9.27
2007-04,47.93,17.545,8.83,26.26,3.77,,35.8,,,12.96,12.53,41.39,8.75,16.52,8.58,16.06,3.76,18.77,12.66,4.51
2007-05,45.98875,15.11931,5.93933,24.29929,2.524516,,21.66,,,15.1,15.97,40.83,8.286667,17.96,9.57,12.49,8.13,21.94,11.92,8.12
2007-06,45.88765,14.90077,5.918295,23.88324,2.367278,,18.91,,,15.41,15.78,36.7,9.11,17.92,8.89,15.46,18.2,20.76,20.59,8.7
2007-07,43.61,15.595,7.14,24.05,-4.27,,22.4,,,19.73,12.62,36.85,9.87,15.96,9.37,16.21,3.81,22.77,10.11,11.73
2007-08,42.75986,14.47052,6.121652,22.81938,-5.898658,,19.26,,,21.25,11.97,42.58,9.71,16.7,8.81,15.83,15.4,22.11,11.74,13.15
2007-09,43.03122,14.67273,6.255977,23.08948,-5.90458,,22.49,,,18.63,14.24,43.04,10.32667,16.86,6.43,14.33,13.75,23.08,17.25,10.67
2007-10,43.23,15.02,5.07,24.97,-7.49,,30.78,,,18.01,12.86,39.92,6.85,11.14,11.01,9.42,-12.61,22.14,3.81,7.26
2007-11,40.61666,14.07734,6.788552,21.36613,-4.936771,,31.18,,,25.17,7.95,42.07,8.803333,11.7,11.43,13.1,15.9,24.74,15.63,7.68
2007-12,40.86264,14.6444,7.722748,21.56606,-3.419175,,31.03,,,26.04,15.35,44.48,9.403334,8.34,8.87,18.95,8.38,18.13,9.55,10.49
2008-01,41.62,12.41,3.21,21.61,-4.47,,26.61,,,16.29,15.54,42.51,6.97,10.08,11.52,12.18,0.71,20.25,4.79,6.65
2008-02,40.91564,9.462939,2.150219,16.77566,-1.636105,,32.67,,,28.02,13.28,41.63,6.91,11.41,10.22,13.53,9.15,17.42,13.07,8.13
2008-03,39.31348,8.784072,1.152894,16.41525,-2.230544,,40.77,,,24.55,12.34,40.68,6.326667,11.87,8.98,13.12,3.61,14.84,15.87,4.85
2008-04,33.05,8.175,0.9,15.45,-8.67,,27.25,,,24.46,12.73,35.32,6.593333,10.51,6.67,9.25,-19.43,17.2,-17.18,0.8
2008-05,32.84613,4.206026,-1.848979,10.26103,-11.12394,,20.53,,,26.78,13.79,39.26,5.73,10.2,8.26,9.58,11.4,15.87,21.92,-0.36
2008-06,31.70619,3.514225,-1.718259,8.746708,-11.94408,,32.01,,,24.85,13.28,33.93,1.713333,6.15,9.8,3.08,-5.42,11.86,2.83,-11.41
2008-07,38.3,5.875,-2.5,14.25,-12.15,,20.22,,,17.62,10.43,32.35,-0.16,6.69,10.63,0.39,-4.06,9.76,-3.8,-10.44
2008-08,34.67579,2.83201,-5.494351,11.15837,-13.80619,,29.39,,,18.58,11.76,30.95,-2.483333,2.54,12.16,-2.4,0.43,7.11,3.99,-15.41
2008-09,34.95256,3.128408,-4.839144,11.09596,-13.47242,,20.33,,,19.37,11.49,25.3,-6.1,-0.78,14.58,-5.2,-12.31,1.48,-8.87,-18.56
2008-10,33.93,4.605,-3.54,12.75,-17.23,,19.36,,,13.78,11.98,22.59,-10.9,-10.66,16.53,-12.22,-8.48,-3.95,-6.91,-24.03
2008-11,31.7655,2.848245,-3.832567,9.529058,-18.09347,,14.15,,,5.81,12.3,15.0,-17.30667,-23.83,20.08,-19.06,-20.52,-12.78,-13.58,-32.09
2008-12,32.08141,3.47588,-2.891374,9.843135,-16.52519,,9.41,,,2.13,12.5,2.55,-21.39,-31.89,22.56,-25.42,-28.87,-16.19,-25.65,-41.19
2009-01,30.16,-1.185,-12.81,10.44,-31.86,,12.17,,,1.1,10.27,-3.76,-27.67,-32.22,21.69,-34.9,-20.1,-26.42,-14.0,-45.06
2009-02,29.1957,-3.767653,-15.73293,8.197624,-35.46762,,11.26,,,-4.28,16.99,-19.84,-31.99667,-34.15,22.79,-43.54,-29.99,-29.66,-25.45,-55.51
2009-03,26.87007,-4.60314,-17.21089,8.00461,-36.49895,,-3.94,,,-15.04,13.86,-32.14,-36.64667,-37.71,30.85,-50.36,-28.78,-28.73,-35.73,-62.89
2009-04,23.57,-3.66,-12.53,5.21,-37.87,,2.93,,,-7.1,15.1,-32.31,-37.24,-34.04,28.95,-57.93,-26.6,-24.84,-33.01,-63.18
2009-05,22.10353,-5.977049,-15.51204,3.557941,-42.24805,,1.99,,,-5.53,13.09,-31.38,-32.88667,-34.63,26.82,-56.86,-16.17,-14.98,-20.58,-64.62
2009-06,19.80791,-7.195823,-15.16982,0.778174,-43.47485,,-3.68,,,-7.18,13.02,-31.06,-31.66667,-29.63,29.7,-56.26,-12.79,-9.04,-22.97,-64.16
2009-07,19.78,-5.36,-10.5,-0.22,-42.12,,0.98,,,-0.73,16.38,-32.09,-27.12667,-25.5,21.37,-55.82,-4.82,-4.19,-12.54,-65.68
2009-08,18.58089,-7.757071,-10.76794,-4.746201,-41.95285,,1.55,,,-1.42,13.74,-27.67,-26.52,-20.45,22.56,-54.03,4.53,-2.97,-2.54,-63.22
2009-09,19.12901,-7.120997,-9.20652,-5.035474,-40.91318,,2.08,,,-2.91,14.32,-26.41,-22.14333,-20.63,20.37,-53.44,1.26,7.38,-8.29,-61.4
2009-10,20.79,-2.965,-6.6,0.67,-31.6,,0.72,,,1.36,18.19,-26.45,-21.81667,-17.48,22.69,-50.71,9.63,7.95,2.47,-58.76
2009-11,20.34682,0.164947,-2.22976,2.559654,-28.775,,4.39,,,5.17,10.25,-23.87,-17.33333,-15.44,15.76,-47.5,7.13,11.26,-4.07,-54.47
2009-12,20.7129,0.772562,-1.540726,3.08585,-27.39182,,0.93,,,5.44,9.45,-22.46,-14.14667,-13.27,14.66,-46.45,2.93,18.67,-0.62,-53.68
2010-01,23.44,1.17,-2.46,4.8,-26.76,,5.55,,,6.99,10.04,-16.29,-11.53667,-9.5,13.13,-43.53,15.03,22.05,4.48,-51.94
2010-02,29.09386,0.8127975,-4.843608,6.469203,-25.8943,,-0.73,,,1.06,12.01,-9.71,-7.446667,-4.29,9.93,-37.74,14.2,25.33,8.23,-49.14
2010-03,25.99072,-0.3987095,-6.921655,6.124236,-27.65197,,4.95,,,10.26,12.27,-7.4,-6.62,1.58,9.36,-33.82,10.42,23.32,13.52,-42.67
2010-04,28.04,5.255,1.16,9.35,-21.54,,13.85,,,18.25,10.2,-1.18,-3.713333,5.4,8.85,-25.69,17.78,23.4,19.95,-35.38
2010-05,23.42511,1.061049,-3.228614,5.350711,-23.51967,,3.75,,,11.25,11.78,4.97,-2.496667,11.18,6.37,-21.37,13.16,20.25,16.75,-32.23
2010-06,20.13016,-0.534301,-2.517844,1.449242,-25.15826,,-3.44,,,11.45,10.0,7.63,1.2,9.72,4.05,-16.97,12.89,24.62,9.65,-29.82
2010-07,31.27,10.185,2.02,18.35,-15.33,,7.52,,,14.44,9.89,12.43,3.523333,8.87,3.45,-7.28,23.61,21.3,19.63,-19.76
2010-08,32.35038,10.55122,3.823344,17.27909,-17.32593,,12.06,,,9.58,11.06,14.67,4.293334,13.24,4.21,-11.01,5.96,28.1,7.76,-22.88
2010-09,33.11345,11.66129,6.625583,16.69699,-15.33327,,9.63,,,15.58,8.03,15.65,2.663333,12.22,4.65,-12.18,14.46,24.82,12.03,-25.93
2010-10,41.61,12.1,4.93,19.27,-14.76,,10.64,,,17.06,9.67,16.67,6.29,9.15,2.16,-5.66,8.53,26.69,14.04,-19.85
2010-11,43.1935,15.36486,10.13377,20.59595,-13.36993,,-0.61,,,6.41,10.71,16.52,7.066667,9.46,0.33,-7.85,-5.62,29.38,-3.23,-20.47
2010-12,43.83261,15.98942,10.50621,21.47262,-12.54575,,13.66,,,21.84,9.36,20.52,7.38,6.58,2.07,-4.79,15.11,29.0,19.43,-19.53
2011-01,42.03,13.16,5.15,21.17,-14.29,,10.11,,,14.48,10.92,17.74,6.953333,6.02,0.44,-2.91,16.82,24.21,17.01,-17.7
2011-02,42.66775,10.59788,2.327685,18.86808,-12.34515,,5.0,,,11.92,9.69,14.28,3.39,9.19,3.81,-10.27,5.34,24.25,9.83,-17.45
2011-03,39.1669,9.348466,0.07952156,18.61741,-14.60288,,5.43,,,13.19,10.29,19.38,5.813334,14.85,4.8,-4.76,18.46,27.0,10.24,-16.87
2011-04,54.07,12.47,2.84,22.1,-12.82,,2.8,,,12.3,10.76,21.83,4.423333,14.75,2.76,-5.16,15.72,21.19,9.86,-15.94
2011-05,46.14,9.975,-0.38,20.33,-13.01,,7.95,,,11.64,10.61,17.46,1.016667,10.5,5.78,-6.37,-2.39,15.2,3.73,-19.23
2011-06,48.97,10.31,-0.78,21.4,-13.04,,5.29,,,4.65,9.77,19.56,0.49,8.73,5.85,-2.57,16.04,9.89,18.67,-20.51
2011-07,50.3,8.94,-0.56,18.44,-13.78,,-3.09,,,3.78,14.23,15.5,-2.63,2.39,7.17,-11.22,-19.66,10.5,-13.05,-25.75
2011-08,50.09,10.215,0.77,19.66,-14.71,,-12.42,,,1.08,15.42,5.86,-6.813334,-4.98,7.16,-14.02,-13.76,0.74,-7.02,-27.62
2011-09,48.08,10.65,0.34,20.96,-18.81,,-14.54,,,-4.18,17.33,-0.78,-9.913333,-12.45,9.44,-14.7,-10.7,-5.6,2.5,-31.66
2011-10,46.45,8.335,-0.97,17.64,-18.78,,-13.8,,,-7.44,17.05,0.31,-10.49,-13.45,12.92,-17.25,-11.53,-1.3,-0.55,-35.11
2011-11,46.41,8.04,-3.01,19.09,-21.81,,-16.73,,,-4.0,19.11,-2.12,-12.30333,-17.19,10.46,-23.66,-23.8,-2.79,-17.72,-34.06
2011-12,45.49,7.48,-3.29,18.25,-22.11,,-14.14,,,-5.16,18.7,-0.52,-10.08,-13.67,7.95,-21.39,4.29,-0.9,5.35,-35.93
2012-01,46.01,1.015,-14.24,16.27,-23.47,,-14.27,,,-2.19,17.72,2.8,-11.35667,-14.54,11.04,-21.42,-2.75,-1.61,0.04,-37.16
2012-02,42.84,1.085,-6.69,8.86,-24.01,,-11.0,,,-2.42,16.48,0.71,-10.51667,-8.98,8.66,-23.02,-3.73,0.13,-3.4,-34.47
2012-03,43.8,6.19,-2.26,14.64,-21.76,,-3.27,,,3.59,15.25,-1.23,-6.053333,-4.97,6.92,-17.35,2.0,6.11,-0.58,-32.26
2012-04,44.02,7.31,0.3,14.32,-20.92,,4.2,,,2.95,11.51,4.66,-7.643333,-0.7,8.0,-23.14,3.35,8.21,2.21,-41.21
2012-05,43.72,6.51,0.09,12.93,-19.71,,-16.9,,,0.8,14.07,1.38,-8.12,-3.98,7.33,-28.46,-22.41,11.43,-8.37,-40.9
2012-06,43.86,6.705,0.0,13.41,-19.2,,-8.42,,,0.97,13.13,-0.66,-7.94,-6.6,7.81,-28.67,0.85,12.66,6.27,-38.58
2012-07,40.98,8.27,1.77,14.77,-12.88,,-0.18,,,0.68,11.2,1.88,-8.936666,-6.12,8.7,-26.42,-5.84,8.31,-1.84,-39.18
2012-08,42.36,7.51,1.02,14.0,-12.96,,-5.51,,,2.64,11.72,-1.6,-5.626667,-3.3,5.36,-25.72,-0.41,14.2,-0.6,-38.14
2012-09,40.34,7.625,0.95,14.3,-14.56,,-0.67,,,4.11,10.28,1.21,-7.663333,-5.68,9.52,-25.64,2.33,12.17,-0.12,-37.66
2012-10,41.37,8.565,1.54,15.59,-14.48,,-1.45,,,6.45,10.14,-4.54,-10.53333,-10.27,9.18,-28.54,-16.14,6.12,-7.55,-39.88
2012-11,40.06,8.545,2.71,14.38,-14.03,,-2.52,,,4.78,8.69,-5.95,-11.34,-13.11,11.32,-25.88,-2.27,3.18,-0.26,-40.28
2012-12,42.29,7.88,0.59,15.17,-13.35,,-4.04,,,7.32,9.77,-1.96,-11.16667,-10.76,11.89,-25.27,0.36,3.66,-5.17,-38.86
2013-01,42.5,7.825,0.56,15.09,-12.92,,-6.19,,,3.49,8.96,-0.77,-7.49,-4.13,10.1,-26.38,-12.49,14.01,-8.28,-38.71
2013-02,44.08,7.83,0.75,14.91,-10.38,,-0.06,,,5.17,11.53,1.31,-4.92,-3.37,8.75,-24.75,0.62,18.74,-2.83,-32.0
2013-03,45.3,9.295,1.74,16.85,-9.83,,-6.34,,,-0.33,11.73,-1.68,-7.476666,-4.37,8.53,-26.02,-11.78,12.12,-2.6,-34.55
2013-04,41.69,9.135,3.16,15.11,-10.3,,-11.99,,,-0.71,14.1,-1.55,-7.626667,-1.58,8.72,-28.39,-10.19,14.23,-17.8,-38.01
2013-05,43.19,11.54,7.24,15.84,-11.21,,-5.62,,,2.96,13.97,0.29,-7.693333,-3.05,8.61,-27.11,4.87,12.64,8.8,-40.18
2013-06,43.48,11.43,2.76,20.1,-10.23,,-3.42,,,7.68,12.68,-2.62,-8.903334,-6.14,8.96,-25.06,0.77,7.31,-1.73,-39.11
2013-07,45.28,8.84,0.29,17.39,-10.88,,-6.46,,,6.37,9.96,1.13,-7.536667,-4.01,8.67,-28.39,-5.37,14.45,-3.49,-35.81
2013-08,44.13,8.475,0.98,15.97,-11.33,,3.09,,,7.91,11.51,0.24,-7.27,-5.83,8.14,-26.83,2.1,13.16,8.14,-39.08
2013-09,46.34,8.49,0.77,16.21,-9.94,,7.08,,,9.16,11.49,-2.16,-5.283333,-2.38,5.74,-25.89,-0.37,15.78,-1.57,-36.02
2013-10,49.45,10.84,-0.27,21.95,-8.98,,3.39,,,5.0,12.55,-0.77,-3.683333,-0.52,6.17,-24.76,2.6,19.88,-1.08,-31.77
2013-11,49.02,6.51,-1.53,14.55,-12.05,,3.97,,,8.63,12.64,3.76,-2.61,-4.76,6.75,-21.14,8.19,20.06,7.92,-32.5
2013-12,47.89,7.05,-1.07,15.17,-13.91,,9.15,,,13.76,9.76,4.3,-1.993333,-2.53,8.38,-15.05,-0.52,17.45,1.62,-29.1
2014-01,45.03,2.855,-7.61,13.32,-10.97,,6.32,,,12.22,11.42,10.84,-2.226667,3.11,7.83,-18.13,3.52,19.28,4.87,-27.22
2014-02,46.44,6.6,-1.87,15.07,-11.63,,6.63,,,15.52,10.33,9.44,-2.106667,3.89,7.93,-17.3,13.42,18.91,12.48,-29.37
2014-03,42.12,5.365,-1.63,12.36,-11.4,,7.48,,,15.61,10.17,9.19,-2.003333,1.84,8.39,-15.46,3.38,17.84,6.25,-28.98
2014-04,47.35,4.12,-3.16,11.4,-11.25,,14.65,,,17.4,8.96,8.21,-4.846667,1.06,9.05,-21.48,-1.29,15.99,3.17,-28.42
2014-05,45.98,4.185,-3.57,11.94,-12.84,,12.41,,,18.31,7.53,9.08,-4.643333,0.07,10.14,-18.2,4.5,14.41,9.92,-23.94
2014-06,45.46,2.65,-3.62,8.92,-13.18,,18.78,,,20.92,8.09,8.2,-3.983333,-2.89,10.23,-18.38,0.86,16.66,1.17,-25.53
2014-07,41.21,1.605,-3.53,6.74,-16.74,,10.39,,,22.72,9.45,6.88,-5.386667,-2.73,13.03,-18.07,-0.38,14.94,-0.58,-26.23
2014-08,40.97,1.5,-6.24,9.24,-18.43,,1.52,,,14.95,10.63,3.32,-6.403333,-1.93,12.01,-20.04,5.28,12.84,0.64,-26.28
2014-09,42.11,1.81,-5.59,9.21,-16.98,,-3.68,,,4.13,11.84,8.88,-6.65,-7.05,10.03,-22.62,-5.19,12.7,-0.18,-32.81
2014-10,37.71,-1.99,-7.39,3.41,-19.93,,-4.27,,,7.04,10.71,7.26,-5.92,-6.29,11.67,-20.05,9.18,13.96,5.09,-27.19
2014-11,34.94,-3.09,-7.45,1.27,-18.2,,1.61,,,8.8,11.47,8.05,-7.766667,-9.02,8.88,-22.16,3.22,7.74,-2.21,-26.76
2014-12,37.63,-4.275,-8.16,-0.39,-19.22,,-4.3,,,2.45,12.68,6.44,-6.8,-4.9,8.44,-24.54,-16.07,12.58,-8.07,-32.02
2015-01,36.84,-3.71,-8.15,0.73,-21.11,0.76,-0.57,-4.686666,3.45,13.33,14.25,11.16,-9.343333,-2.34,10.49,-20.46,-0.2,2.92,0.03,-30.68
2015-02,33.26,-4.91,-7.12,-2.7,-24.43,-24.13,-3.85,-13.93667,-7.58,-4.48,13.83,-7.88,-17.42333,-18.43,11.01,-26.0,-15.91,-15.26,-2.44,-34.9
2015-03,31.74,-4.055,-4.29,-3.82,-26.25,-14.6,-10.67,-12.63,-8.22,-4.96,12.62,-12.07,-13.16333,-17.83,7.74,-29.19,-15.81,-2.56,-18.59,-36.19
2015-04,29.67,-7.28,-10.78,-3.78,-27.13,-3.98,-10.9,-9.573334,-8.61,-0.45,13.84,-3.98,-13.60667,-15.42,11.91,-28.34,-6.03,-0.57,-5.15,-36.39
2015-05,30.22,-7.005,-9.99,-4.02,-23.73,-4.71,-12.24,-10.83667,-4.92,-4.42,15.56,-7.96,-12.66,-14.26,9.56,-28.82,-7.62,0.4,-10.24,-34.94
2015-06,28.88,-7.565,-10.61,-4.52,-25.02,-0.72,-14.29,-10.59333,-5.64,-4.02,16.77,-12.42,-13.44667,-15.04,8.59,-32.09,-15.62,0.34,-21.6,-37.23
2015-07,30.86,-6.545,-10.47,-2.62,-24.3,1.51,-12.01,-8.443334,-9.25,-8.1,14.83,-6.46,-13.05667,-12.35,6.86,-31.88,7.51,-0.43,-1.93,-37.64
2015-08,28.9,-8.16,-10.09,-6.23,-24.39,4.2,-9.83,-6.546667,-6.23,-6.75,14.01,-7.75,-9.823334,-9.52,6.63,-31.04,-3.97,8.2,0.25,-33.36
2015-09,28.56,-10.715,-12.72,-8.71,-27.01,1.27,-13.25,-8.766666,-11.01,-9.21,14.32,-9.71,-12.77667,-9.78,8.73,-32.57,-18.12,2.97,-11.57,-34.72
2015-10,24.88,-9.755,-12.39,-7.12,-24.02,1.67,-9.89,-7.366667,-8.41,0.86,13.88,-11.28,-14.13333,-13.45,9.46,-34.97,-2.26,2.03,-5.36,-39.64
2015-11,28.19,-8.925,-12.69,-5.16,-22.67,2.55,-9.37,-6.136667,-8.02,-7.22,11.59,-6.62,-13.4,-11.3,11.72,-34.27,-2.17,5.79,-8.77,-37.23
2015-12,24.14,-9.7,-11.75,-7.65,-22.73,0.01,-12.82,-8.426666,-9.31,-5.87,12.47,-4.9,-12.53,-11.95,9.07,-32.69,-3.98,4.17,-2.84,-31.71
2016-01,22.23,-9.755,-12.68,-6.83,-23.13,4.6,-12.5,-6.363333,-6.04,0.4,11.19,-7.18,-11.43,-10.54,8.12,-30.94,1.13,4.77,-6.04,-33.51
2016-02,27.27,-10.725,-11.79,-9.66,-22.92,3.92,-11.79,-6.583333,-4.96,0.09,11.88,-10.47,-11.91333,-11.53,8.58,-33.25,-11.42,6.09,-11.31,-36.84
2016-03,24.44,-10.285,-12.56,-8.01,-22.27,7.72,-6.06,-3.633333,0.97,3.01,12.56,-4.31,-12.22,-10.46,10.01,-31.46,9.33,4.81,1.81,-32.58
2016-04,23.96,-9.67,-10.75,-8.59,-23.01,7.06,-8.89,-4.57,-2.07,0.99,11.88,-1.46,-9.36,-6.44,7.06,-25.48,-3.14,4.46,-4.72,-28.83
2016-05,22.59,-10.395,-11.58,-9.21,-23.66,4.8,-11.7,-5.926667,-4.0,-1.4,10.88,-1.3,-10.19,-3.13,4.72,-28.23,-3.14,2.38,2.63,-31.83
2016-06,22.16,-10.695,-11.62,-9.77,-24.21,3.23,-11.47,-6.916667,-5.63,-1.36,12.51,-1.11,-10.99,-7.34,10.08,-29.46,-2.84,6.57,-6.39,-30.79
2016-07,22.25,-9.555,-9.99,-9.12,-21.31,6.86,-13.2,-6.233333,-3.75,1.56,12.36,-0.34,-8.486667,-7.17,6.38,-26.68,1.28,7.6,6.18,-27.45
2016-08,25.59,-9.945,-8.89,-11.0,-18.98,7.76,-11.93,-5.53,-5.0,1.28,12.42,-3.96,-9.906667,-7.4,8.94,-29.01,-17.09,8.23,-8.68,-28.24
2016-09,21.45,-10.1,-7.87,-12.33,-21.64,6.07,-11.46,-5.873333,-2.88,4.51,12.23,-2.5,-8.073334,-5.59,7.22,-25.65,8.68,8.65,0.22,-26.97
2016-10,24.71,-6.935,-5.14,-8.73,-21.5,10.24,-9.03,-3.693333,-7.19,10.96,12.29,-0.19,-8.776667,-10.71,9.5,-24.86,-5.79,8.03,-2.42,-27.05
2016-11,25.2,-5.075,-2.63,-7.52,-20.62,10.14,-13.23,-5.71,-3.89,4.52,14.04,-2.7,-9.86,-10.53,7.79,-28.75,-15.83,6.96,-16.36,-31.81
2016-12,24.37,-4.89,-3.14,-6.64,-23.67,13.61,-9.96,-3.626667,-5.1,9.77,14.53,-1.99,-7.76,-9.97,9.08,-26.74,8.59,12.54,0.49,-25.09
2017-01,26.81,-9.57,-12.63,-6.51,-18.88,11.11,-7.74,-3.626667,-5.14,5.21,14.25,-0.97,-7.05,-6.95,5.18,-28.69,1.38,12.72,-5.14,-27.4
2017-02,26.26,-6.425,-8.22,-4.63,-17.22,9.42,-10.93,-4.763333,-6.64,4.74,12.78,-3.34,-5.886667,-2.49,7.32,-27.08,-6.01,16.74,-6.07,-23.71
