country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
2011-Q3,-3654.538581,-3654.5385809,-882.7801482,-931.929857613603,211.4658582,218.001439297425,2809.74301,2921.69727572365,31.443,-44.865,76.308,-1516.10986,-1446.76972349252,-1.06352304974532,51.677,51.677,0.0,7.055,7.055,0.0,44.622,44.622,0.0,825.4494911,825.4494911,3450.411395,3577.89336848914,13.3521196130732,14.1674486343579,704.9003746,716.671445261099,23303.707,21676.4305456437,31.443,-44.865,76.308,28284.468261,26796.444850494,4479.988072,4479.988072,4333.191543,4509.82322610275,15.9678113632877,17.4534353612937,493.4345164,498.670005963674,20493.96399,18754.7332699201,29800.578121,28243.2145739865,-2005.556787,-1390.311276,329.0,1719.311276,32.94715782,0.0,32.94715782,1176.561336,5621.416955,4444.855619,-252.4007028,-109.6788365,-142.7218663,-3153.52,2577.44341002,6054.4880585,-3477.044648,4.14697041847042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.135516113063,,,,,,,,,,,,,-21915.3,0.0,21915.3,-35453.09,31653.34,67106.43,-57368.38,31653.34,89021.72,-6325.64,0.0,6325.64,122677.18,122967.65,290.47,2462.92,2462.92,0.0,0.0,0.0,0.0,-290.03,652.0,942.03,-36897.09,8123.47,45020.56,-3215.8,0.0,3215.8,-12064.36,6377.0,18441.36,72962.76,139931.03,66968.27,-28134.28,12681.12,40815.4,13541.34,17691.52,4150.18,-14592.95,30372.64,44965.59,48589.54,48589.54,43265.33,250546.55,207281.22,23.272,21.463270127,5.60247269080341,23.8854181143948,96.5286836406927,89.0226784968831,15.780371197023,21.419,19.49902337,5.76089123357296,35.268525710681,88.8267142099568,80.8590501790005,14.3332670731539,1.853,1.964246757,7.70196943073594,8.16362831788256,1.44710412386914
2011-Q4,-4154.268118,-4154.2681182,-636.1725944,-763.514169724041,140.7754569,143.499593969532,2558.733468,2952.73245261755,41.368,-51.557,92.925,-2090.931788,-1821.55024133696,-1.31132606398916,0.701246224,0.3,0.401246224,0.2,0.2,0.0,0.501246224,0.1,0.401246224,692.5062238,692.5062238,4175.472311,3974.16680314252,15.1421375395146,15.9523650817822,666.1036914,640.526548526549,20276.215,20938.5454045354,41.368,-51.557,92.925,25810.297226,26245.7449800045,4846.774342,4846.774342,4811.644906,4737.68097286656,16.8797204558,21.3574410870691,525.3282345,497.026954557017,17717.48153,17985.8129519179,27901.229014,28067.2952213415,2023.447146,-4116.358542,325.0,4441.358542,2126.077203,0.0,2126.077203,3164.117366,4378.503232,1214.385865,-477.3716904,-1257.172268,779.8005773,-2020.62,4331.5887446,4398.572139,-66.98339575,4.23753634085213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.632038691573,,,,,,,,,,,,,-22778.15,0.0,22778.15,-37625.51,31891.34,69516.85,-60403.66,31891.34,92295.0,-4805.54,0.0,4805.54,127718.59,128091.17,372.58,2471.41,2471.41,0.0,0.0,0.0,0.0,-470.36,444.0,914.36,-38856.46,7888.23,46744.69,-3210.5,0.0,3210.5,-12312.36,5934.0,18246.36,75810.62,144384.82,68574.2,-24409.65,12621.97,37031.62,15199.03,19247.96,4048.93,-9210.61,31869.93,41080.54,46375.93,46375.93,47766.73,254522.02,206755.28,20.234,21.22627096,-1.10420809875502,17.4981076391094,85.7035542105264,89.936494924172,15.278899042615,18.52,18.738559901,-3.90000798793853,18.0643194375476,78.4690039799499,79.4121220748854,13.4909615608768,1.714,2.487711059,7.23455023057644,10.5243728492866,1.78793748173824
2012-Q1,-3756.498344,-3756.4983438,-1223.25852,-974.866922000348,150.0154753,197.332305650541,3047.272006,4048.00574778561,48.331,-68.212,116.543,-1782.469383,-486.027212364189,-0.343144176363399,5.8,5.8,0.0,4.95,4.95,0.0,0.85,0.85,0.0,593.4153682,593.4153682,3842.86912,3668.25443869638,14.5490545010408,15.3201535635273,630.8676318,675.614189290755,17652.115,20275.725127079,48.331,-68.212,116.543,22719.26712,25213.0091232662,4349.913712,4349.913712,5066.127639,4643.12136069673,18.0672975439911,25.7543348243896,480.8521565,478.281883640214,14604.84299,16227.7193792934,24501.736502,25699.0363356304,-223.1690914,-4153.610511,516.0,4669.610511,9.051,0.0,9.051,3376.184829,3047.218715,-328.9661142,-382.3092181,1523.904575,-1906.213793,669.8,3859.7604969,5864.5489718,-2004.788474,4.32759307359307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.957509608886,,,,,,,,,,,,,-24338.84,0.0,24338.84,-41650.0,32503.34,74153.34,-65988.84,32503.34,98492.18,-4151.81,0.0,4151.81,131057.27,131317.15,259.88,2488.0,2488.0,0.0,0.0,0.0,0.0,-225.07,517.0,742.07,-37803.19,7859.47,45662.66,-3243.1,0.0,3243.1,-12237.88,6131.0,18368.88,80260.98,147795.62,67534.64,-23844.9,12870.82,36715.72,16535.93,20305.2,3769.27,-7308.97,33176.02,40484.99,47290.72,47290.72,50102.08,260765.7,210663.62,17.604,20.593270335,-2.9821565276014,3.1423722867118,76.2007407402597,89.1253017107151,14.5402087931974,15.236,16.977574633,-9.3976553017077,-1.79290079437863,65.9221226493506,73.4572946443477,11.9840761378744,2.368,3.615695702,10.2786180909091,15.6680070663674,2.55613265532301
2012-Q2,-3271.462858,-3271.4628583,-1028.77342,-1033.79937358569,197.8935609,134.540187291606,4601.25109,3341.71076897004,28.31,-65.438,93.748,498.9083731,-829.011275624046,-0.583181680999982,27.79029957,27.7,0.090299569,5.6,5.6,0.0,22.19029957,22.1,0.090299569,635.5341417,635.5341417,3354.262131,3562.88612958025,14.9375775045292,15.7590962410624,648.0107284,607.857477949054,20646.265,19045.5558462781,28.31,-65.438,93.748,25284.072001,23851.8335955074,3906.997,3906.997,4383.03555,4596.68550316594,18.6245062807496,21.4559669956859,450.1171675,473.317290657447,16045.01391,15703.845077308,24785.163628,24680.8448711314,-262.2248202,-3611.947769,229.9559636,3841.903733,0.588,0.0,0.588,4143.353039,4680.424106,537.0710665,441.5921275,15.88154495,425.7105826,-698.83,4653.7301971,4394.85634445,258.8738525,4.43574883286648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.555780143345,,,,,,,,,,,,,-25687.77,0.0,25687.77,-37341.17,32694.29,70035.46,-63028.93,32694.29,95723.22,-4533.71,0.0,4533.71,136160.03,136475.38,315.35,2492.9,2492.9,0.0,0.0,0.0,0.0,-55.28,516.78,572.06,-36914.27,8023.84,44938.11,-3213.3,0.0,3213.3,-14245.64,5325.0,19570.64,84279.73,152317.12,68037.39,-21417.38,12799.69,34217.07,16934.87,19855.88,2921.01,-4482.51,32655.57,37138.08,46347.88,46347.88,58582.46,264014.85,205432.4,20.618,18.410296156,-10.6004250101542,-9.41861209686331,91.4611973095238,81.6561547970948,12.9498701571702,16.791,16.485883299,-2.89612235333238,-10.5821005806141,74.5522193459384,73.1426884299824,11.5997173816018,3.827,1.924412857,16.9089779635854,8.5134663671124,1.35015277556841
2012-Q3,-3329.344413,-3329.3444134,-1016.302307,-949.597283534454,167.0611494,178.598564266419,4244.942988,4152.97545942519,10.758,-62.601,73.359,66.35741671,52.6323267571602,0.0357056045013668,38.655,38.655,0.0,10.16,10.16,0.0,28.495,28.495,0.0,471.2039976,471.2039976,3413.573837,3673.00869547805,14.6791314518111,15.3305393738024,579.5948687,592.001461507979,21920.104,20285.7614816148,10.758,-62.601,73.359,26384.476703,25021.9756362008,3800.548411,3800.548411,4429.876144,4622.6059790125,18.5131259630052,20.0401207794324,412.5337194,413.40289724156,17675.16101,16132.7860221896,26318.119286,24969.3433094436,-614.2978929,-3106.119562,55.32945703,3161.449019,26.028,0.0,26.028,2885.775036,2375.559254,-510.2157817,-169.0689336,-1570.429984,1401.36105,-1726.49,561.35777743,1080.8032533,-519.4454762,4.59700835421888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.628202024648,,,,,,,,,,,,,-25973.74,0.0,25973.74,-37799.58,32778.62,70578.2,-63773.32,32778.62,96551.94,-3552.1,0.0,3552.1,138272.67,138500.85,228.18,2549.08,2549.08,0.0,0.0,0.0,0.0,-1.24,580.47,581.71,-37057.87,7975.02,45032.89,-3306.4,0.0,3306.4,-13409.85,5761.0,19170.85,87047.58,154785.95,67738.37,-17935.97,12811.59,30747.56,17840.75,20471.63,2630.88,-95.21,33283.23,33378.44,45010.39,45010.39,64637.33,265858.18,201220.85,21.909,20.42730411,10.9558691338197,-4.82669234869664,100.67138464411,93.8859296445998,13.8550800223608,18.476,16.929457044,2.69062771436036,-13.177923207956,84.908435575188,77.8309151693975,11.485784525622,3.433,3.497847066,15.7629490689223,16.0550144752023,2.36929549673883
2012-Q4,-3396.535012,-3396.5350114,-828.8904772,-1138.96114287951,157.1420185,161.641146791433,3147.446703,3498.22081381915,13.867,-68.559,82.426,-920.8367676,-875.634193668926,-0.584843971284218,-0.044164,-0.044164,0.0,3.607091,3.607091,0.0,-3.651255,-3.651255,0.0,555.3323036,555.3323036,3636.395643,3342.95146724531,13.3929603217263,14.0344779842435,602.6155764,585.615676552212,19865.171,20476.6125450282,13.867,-68.559,82.426,24659.514523,24960.5119924257,3951.867315,3951.867315,4465.28612,4481.91261012482,17.3474502653846,21.0795634400675,445.4735579,423.974529760779,16717.7243,16978.391731209,25580.35129,25836.1461860946,401.7125066,-3397.406497,253.5641574,3650.970655,2872.514466,0.0,2872.514466,1322.256029,-381.1446688,-1703.400698,374.7109395,145.6504539,229.0604856,-1549.2,1570.4448941,2093.2204109,-522.775516,4.78738718007139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.772356223121,,,,,,,,,,,,,-26530.3,0.0,26530.3,-39256.13,32919.19,72175.32,-65786.43,32919.19,98705.62,-2687.18,0.0,2687.18,138609.85,139055.14,445.29,2547.25,2547.25,0.0,0.0,0.0,0.0,-90.65,723.35,814.0,-35385.15,8229.83,43614.98,-3062.9,0.0,3062.9,-13294.33,4761.0,18055.33,89414.77,154593.22,65178.45,-23197.51,12765.55,35963.06,16846.0,20419.7,3573.7,-6351.51,33185.25,39536.76,43290.21,43290.21,57879.85,263987.87,206108.01,19.851,20.5511294,0.606175388260766,-3.18068850280992,94.9912770760994,98.4204958855544,13.7310674764524,17.473,17.583085025,3.86089157674229,-6.16629496666036,83.5882046318068,84.1901656574934,11.7457327876197,2.378,2.968044375,11.4030724442925,14.230330228061,1.98533468883268
2013-Q1,-3342.831092,-3342.8310928,-1730.276348,-1445.77326784635,175.6694196,263.493363347848,1011.611835,1808.14052136188,18.612,-54.502,73.114,-3885.826185,-2716.97047593662,-1.79905864198047,9.147918718,8.987781,0.160137718,8.1321625,8.1321625,0.0,1.015756218,0.8556185,0.160137718,558.6193552,558.6193552,3401.605569,3284.94526165025,13.9891882180542,14.7710324888246,581.8248164,684.305945171744,16467.46885,18954.158634002,18.612,-54.502,73.114,21009.518593,23482.029196024,3901.450448,3901.450448,5131.881916,4730.7185294966,18.0568670129785,24.926884549844,406.1553968,420.812581823896,15455.85702,17146.0181126401,24895.344779,26198.9996719606,-782.8245368,-1941.493385,243.6074922,2185.100877,-12.23927698,0.0,-12.23927698,148.011979,517.6836489,369.6716699,-30.35319484,248.1310885,-278.4842833,-2583.43,-1864.73133072,2802.9036354,-4667.634966,4.99903034547152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.962486492691,,,,,,,,,,,,,-26754.34,0.0,26754.34,-38382.1,33925.79,72307.89,-65136.44,33925.79,99062.23,-2119.24,0.0,2119.24,138889.41,139048.53,159.12,2567.32,2567.32,0.0,0.0,0.0,0.0,-53.89,683.95,737.84,-34040.12,8263.65,42303.77,-3024.8,0.0,3024.8,-14223.13,4879.0,19102.13,90168.73,154758.5,64589.77,-21395.28,12751.34,34146.62,19062.3,22747.67,3685.37,-2332.98,35499.01,37831.99,40445.77,40445.77,61025.85,264629.08,203603.23,16.449,19.1913709,-6.61646605173923,-6.80756097596288,82.2831051960785,95.9283296824639,12.706370369224,16.152,18.418606626,4.75184872172339,8.4878554454946,80.762647684874,92.1007042421606,12.1993749212667,0.297,0.772764274,1.52045751120448,3.82762544030336,0.506995447957322
2013-Q2,-3280.780997,-3280.7809968,-1276.945329,-1280.37992336331,452.4221548,316.911557414873,3779.558493,2560.33564732076,31.18,-41.086,72.266,-325.7456782,-1683.91371542768,-1.09182304353852,0.9,0.9,0.0,0.6321625,0.6321625,0.0,0.2678375,0.2678375,0.0,633.6172292,633.6172292,3222.503751,3454.73789374238,13.3001609019433,14.0491852841971,860.0223087,751.233689995244,22803.20898,21135.5698277192,31.18,-41.086,72.266,27519.352265,25975.1586406569,3914.398226,3914.398226,4499.44908,4735.11781710569,17.1195828845794,19.1277899773511,407.6001539,434.322132580371,19023.65048,18575.2341803985,27845.097943,27659.0723560845,-408.9720409,-2920.376913,331.1225785,3251.499491,-14.42174173,0.0,-14.42174173,3965.781392,3076.348367,-889.4330251,404.3636872,-540.8936932,945.2573804,-2710.69,1086.72289097,1821.1727727,-734.4498816,5.22647558922559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.076953598798,,,,,,,,,,,,,-27027.3,0.0,27027.3,-37519.0,34229.92,71748.92,-64546.31,34229.92,98776.23,-1732.43,0.0,1732.43,139732.42,139888.73,156.31,2551.96,2551.96,0.0,0.0,0.0,0.0,-103.5,553.05,656.55,-31386.55,8210.0,39596.55,-2910.3,0.0,2910.3,-13785.79,6834.0,20619.79,94201.65,157484.69,63283.04,-19113.19,12787.05,31900.24,20117.08,23278.05,3160.97,1003.88,36065.1,35061.22,37005.08,37005.08,65931.88,264784.79,198852.91,22.771,20.807562333,8.42144858447814,13.0213341311118,119.055694138889,108.762744471035,13.4928487888725,19.864,19.307244363,4.82467406489688,17.1137998057474,103.853812017677,100.904054465007,12.5179182973179,2.907,1.50031797,15.2018821212121,7.85869000602868,0.974930491554547
2013-Q3,-3262.521875,-3262.5218744,-1353.915515,-1375.57732051471,231.3026529,255.825373096801,1363.03014,1551.36776899838,-69.785,-145.807,76.022,-3022.104597,-2830.90605281953,-1.83007516276414,45.24743,45.24743,0.0,12.6021625,12.6021625,0.0,32.6452675,32.6452675,0.0,608.6768816,608.6768816,3185.85231,3348.21811816878,14.0556560890961,14.857659012164,653.8590217,677.166826170708,20605.21596,19187.0824660456,-69.785,-145.807,76.022,25053.604173,23821.1442919851,3871.198756,3871.198756,4539.767826,4723.79543868349,17.7239476046702,19.0891290664153,422.5563688,421.341453073907,19242.18582,17635.7146970473,28075.70877,26652.0503448046,-1249.119557,-2512.581248,319.5639878,2832.145236,1.573558069,0.0,1.573558069,667.6398288,607.7757179,-59.86411089,-68.04148206,-257.730457,189.6889749,-2584.9,-1724.028218291,2514.55066811,-4238.578886,5.56835209235209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.357061349368,,,,,,,,,,,,,-27505.53,0.0,27505.53,-33867.98,34540.48,68408.46,-61373.52,34540.48,95914.0,-2077.0,0.0,2077.0,140345.18,140532.02,186.84,2551.13,2551.13,0.0,0.0,0.0,0.0,-782.33,371.79,1154.12,-32596.7,8020.17,40616.87,-2915.5,0.0,2915.5,-13517.47,6716.0,20233.47,93866.64,157819.32,63952.68,-19965.0,12933.94,32898.94,19354.97,23910.11,4555.14,-610.05,36844.04,37454.09,34741.17,34741.17,64547.25,263945.02,199397.77,20.676,19.090242748,-8.25334346001884,-6.5454616761957,115.070868246753,106.274290048186,12.338006480344,20.091,18.168148413,-5.89983701756497,7.31678142884687,111.727145311688,101.119524739554,11.7395595017407,0.585,0.922094335,3.34372293506494,5.15476530863162,0.598446978603318
2013-Q4,-3278.69361,-3278.6936102,-967.7789234,-1227.18560327563,-125.2595638,-102.095630359521,-1518.965228,-1284.60869768101,-14.76,-98.903,84.143,-5890.697325,-5892.58354151616,-3.84616888927747,0.116175,0.116175,0.0,0.6321625,0.6321625,0.0,-0.5159875,-0.5159875,0.0,625.7915498,625.7915498,3869.930139,3591.9904954386,16.5900529827601,17.7440009521743,799.2717466,782.271432062304,16052.33457,16651.4174322331,-14.76,-98.903,84.143,21347.328007,21651.470909534,3904.48516,3904.48516,4837.709062,4819.17609871422,17.4962480824259,21.5882330708679,924.5313104,884.367062421825,17571.2998,17936.0261299142,27238.025332,27544.0544510502,-633.0194448,-1557.237454,-4.321199809,1552.916254,-7.2892109,0.0,-7.2892109,274.0818998,-309.1564971,-583.2383969,190.589827,1479.637819,-1289.047992,-3944.74,-4074.917080809,2449.3156761,-6524.232758,6.04355263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.911986559143,,,,,,,,,,,,,-27411.58,0.0,27411.58,-26408.92,34517.16,60926.08,-53820.5,34517.16,88337.66,-3588.53,0.0,3588.53,139942.04,140110.91,168.87,2568.64,2568.64,0.0,0.0,0.0,0.0,-841.78,369.34,1211.12,-32559.91,7997.14,40557.05,-2893.6,0.0,2893.6,-12553.15,6355.0,18908.15,94503.92,157031.69,62527.77,-27163.39,13501.89,40665.28,20664.17,25982.91,5318.74,-6499.23,39484.79,45984.02,30600.44,30600.44,61196.1,261634.08,200437.98,16.068,16.874824018,-11.6049793564417,-17.888580770651,96.8712024473684,101.873807286453,11.002536824805,18.335,18.548000596,2.09075891700775,5.48774899073776,110.474071552632,111.966834986655,12.0926002268038,-2.267,-1.673176578,-13.6028691052632,-10.0930277002014,-1.09006340199881
2014-Q1,-2782.570183,-2782.5701829,-1550.790078,-1272.43244466648,302.6983044,364.154033156852,-2016.892698,-1499.01833592702,10.481,-58.082,68.563,-6047.554655,-5189.86693033665,-3.84159078393311,3.240938,3.240938,0.0,1.512925,1.512925,0.0,1.728013,1.728013,0.0,616.8264731,616.8264731,3413.569466,3301.50112138479,15.9836746577651,17.1038965421989,654.8849527,736.00534717846,13846.46945,16001.1245302571,10.481,-58.082,68.563,18531.750338,20655.4574719204,3399.396656,3399.396656,4964.359544,4573.93356605127,17.6973347088336,23.8353460801892,352.1866483,371.851314021607,15863.36214,17500.1428661841,24579.304992,25845.324402257,1543.28953,-38.74593729,1089.758691,1128.504628,35.76389887,0.0,35.76389887,397.3296964,-85.64034663,-482.970043,13.29560382,1177.060374,-1163.76477,-3733.12,-2679.94215294,1822.594959,-4502.537112,7.58192070707071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.29336593145,,,,,,,,,,,,,-27039.75,0.0,27039.75,-17398.93,35597.92,52996.85,-44438.68,35597.92,80036.6,-2621.07,0.0,2621.07,140944.62,141089.57,144.95,2553.56,2553.56,0.0,0.0,0.0,0.0,-768.62,260.74,1029.36,-32325.69,7960.56,40286.25,-2839.1,0.0,2839.1,-13655.97,5733.0,19388.97,94677.25,157336.69,62659.44,-26930.4,13407.71,40338.11,21691.07,25402.83,3711.76,-5239.33,38810.54,44049.87,27007.32,27007.32,69385.49,258752.47,189366.98,13.836,16.311167055,-3.34022424410921,-15.00780668566,105.174268551515,123.857525388075,12.0919972253695,16.576,18.379321323,-0.909420247896567,-0.213291394933992,125.576321956061,139.26358372042,13.5960642089856,-2.74,-2.068154268,-20.4020534045455,-15.4060583323445,-1.50406698361605
2014-Q2,-2984.597742,-2984.5977419,-1195.291775,-1230.59803556098,523.0488414,423.695345424839,4303.176502,3354.02685192486,3.312,-70.12,73.432,646.3358266,-437.473580111278,-0.312873894901614,16.57161259,2.734637,13.83697559,0.554606,0.554606,0.0,16.01700659,2.180031,13.83697559,700.2481501,700.2481501,3098.856509,3330.28853937907,13.7543501712314,14.6585526868801,872.4093681,793.290289553405,20864.05857,19388.7930133296,3.312,-70.12,73.432,25535.572594,24212.6199923621,3684.845892,3684.845892,4294.148284,4560.88657494005,18.5025122177758,20.5904676766696,349.3605267,369.594944128566,16560.88207,16034.7661614047,24889.236767,24650.0935724734,-230.7394367,1743.904469,247.0421463,-1496.862323,-163.0849054,0.0,-163.0849054,-7460.409634,2783.841552,10244.25119,9.33175721,-4117.861709,4127.193467,2184.01,5061.14055011,4629.527158,431.6133964,8.00619166666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.45975312998,,,,,,,,,,,,,-25812.09,0.0,25812.09,-20848.44,35895.96,56744.4,-46660.53,35895.96,82556.49,-2611.93,0.0,2611.93,142188.12,142397.32,209.2,2549.64,2549.64,0.0,0.0,0.0,0.0,-1033.88,320.33,1354.21,-33072.6,8081.77,41154.37,-2931.2,0.0,2931.2,-11867.77,7119.0,18986.77,96866.14,160147.73,63281.59,-32635.76,13616.5,46252.26,16736.4,27561.98,10825.58,-15899.35,41178.48,57077.83,29278.34,29278.34,60972.65,266500.51,205527.86,20.862,18.881937508,15.7608002194543,-9.25444698510422,167.065753675,151.188485262217,13.5054864491107,17.281,16.624321436,-9.54877416939102,-13.8959391436589,138.36660465,133.078151738695,11.8877120295403,3.581,2.257616072,28.699149025,18.1103335235221,1.61777441957035
2014-Q3,-2992.040381,-2992.0403812,-1120.54936,-1094.17610122941,423.1861265,455.92781894478,1849.577594,2037.9313624416,12.447,-61.65,74.097,-1839.826021,-1592.35730104303,-1.11873175078117,51.75176833,49.190887,2.56088133,12.05396,12.05396,0.0,39.69780833,37.136927,2.56088133,686.2369048,686.2369048,3199.753625,3359.5392523272,15.1602025965352,16.2760547729129,814.8010901,833.023560716795,18534.44851,17281.4532928579,12.447,-61.65,74.097,23235.240125,22160.2530107019,3678.277286,3678.277286,4320.302985,4453.71535355661,18.7504248800578,20.5678039448576,391.6149635,377.095741772015,16684.87091,15243.5219304163,25075.066145,23752.610311745,-366.8544715,-2054.937295,377.7191704,2432.656465,-34.4640221,0.0,-34.4640221,1350.353457,-705.0566702,-2055.410128,162.0203853,607.1452094,-445.1248241,-982.81,-1182.5911366,984.3915464,-2166.982684,8.25283919631094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.67558593949,,,,,,,,,,,,,-25897.18,0.0,25897.18,-22723.18,36098.68,58821.86,-48620.36,36098.68,84719.04,-3060.54,0.0,3060.54,142729.22,142879.74,150.52,2628.69,2628.69,0.0,0.0,0.0,0.0,-1301.36,298.02,1599.38,-30724.93,8111.86,38836.79,-2728.6,0.0,2728.6,-12651.96,5476.0,18127.96,99252.41,159096.29,59843.88,-36199.91,13788.39,49988.3,16817.98,28509.77,11691.79,-19381.93,42298.16,61680.09,27865.53,27865.53,56055.1,265358.65,209303.56,18.522,17.392106851,-7.89024249428206,-8.89530803466554,152.776334590909,143.451917095767,12.2120455054011,17.433,15.990106291,-3.81498365176341,-11.9882448804829,143.807153706719,131.949205150634,11.2328209362675,1.089,1.40200056,8.96918088418972,11.5027119451332,0.97922456913357
2014-Q4,-2854.639175,-2854.6391754,-774.66094,-1044.08557154313,285.7102825,290.866357373528,1405.608415,1648.52995156054,9.95,-40.579,50.529,-1937.981418,-1959.32843800906,-1.31488642159026,1.565940212,0.0,1.565940212,2.211663,2.211663,0.0,-0.645722788,-2.211663,1.565940212,558.4581916,558.4581916,3684.192228,3405.04291490895,16.6864525412898,17.7585466566772,693.690014,673.46622745134,15195.45939,15769.0650835553,9.95,-40.579,50.529,20131.799823,20406.0324175156,3413.097367,3413.097367,4458.853168,4449.12848645208,19.8929429987402,24.433807103679,407.9797315,382.599870077812,13789.85097,14120.5351319948,22069.781241,22365.3608555247,-1144.138764,-2795.015346,206.0214259,3001.036772,-6.421872165,0.0,-6.421872165,-3829.485208,-571.1387044,3258.346503,-209.8599367,-30.98645719,-178.8734795,3727.03,3145.630912635,6228.39681781,-3082.765905,8.46015240120504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.65772049908,,,,,,,,,,,,,-26233.08,0.0,26233.08,-27303.16,36179.7,63482.86,-53536.23,36179.7,89715.93,-2770.98,0.0,2770.98,144052.87,144173.98,121.11,2655.69,2655.69,0.0,0.0,0.0,0.0,-1493.59,243.4,1736.99,-34182.53,8030.25,42212.78,-2692.0,0.0,2692.0,-13519.42,3891.0,17410.42,96314.61,158750.92,62436.31,-35076.81,13501.12,48577.93,18499.23,28169.68,9670.45,-16577.58,41670.8,58248.38,31407.55,31407.55,54837.36,268008.98,213171.61,15.185,15.819788586,-9.04041286354905,-6.25212701995954,128.405395148857,133.804420239932,10.6138579936638,14.445,14.74125095,-7.81017535638844,-20.523773580323,122.149569157363,124.688725166217,9.89076758415076,0.74,1.078537636,6.2558259914939,9.11569507371509,0.723090409513083
