country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
2012-Q2,-3271.462858,-3271.4628583,-1028.77342,-1045.35363272793,197.8935609,140.581089245784,4601.25109,3323.09395867611,28.31,-65.438,93.748,498.9083731,-853.141443106041,-0.601199702396069,27.79029957,27.7,0.090299569,5.6,5.6,0.0,22.19029957,22.1,0.090299569,635.5341417,635.5341417,3354.262131,3591.3244311,15.0366559963133,15.8653964196897,648.0107284,612.05323146619,20646.265,19044.8854441414,28.31,-65.438,93.748,25284.072001,23883.7972484076,3906.997,3906.997,4383.03555,4636.67806382793,18.7439445181574,21.4559669956859,450.1171675,471.472142220406,16045.01391,15721.7914854653,24785.163628,24736.9386915136,-262.2248202,-3611.947769,229.9559636,3841.903733,0.588,0.0,0.588,4143.353039,4680.424106,537.0710665,441.5921275,15.88154495,425.7105826,-698.83,4653.7301971,4394.85634445,258.8738525,4.43574883286648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.461582473397,,,,,,,,,,,,,-25687.77,0.0,25687.77,-37341.17,32694.29,70035.46,-63028.93,32694.29,95723.22,-4533.71,0.0,4533.71,136160.03,136475.38,315.35,2492.9,2492.9,0.0,0.0,0.0,0.0,-55.28,516.78,572.06,-36914.27,8023.84,44938.11,-3213.3,0.0,3213.3,-14245.64,5325.0,19570.64,84279.73,152317.12,68037.39,-21417.38,12799.69,34217.07,16934.87,19855.88,2921.01,-4482.51,32655.57,37138.08,46347.88,46347.88,58582.46,264014.85,205432.4,20.618,18.410296156,-10.6004250101542,-9.41861209686331,91.4611973095238,81.6561547970948,12.9723810111232,16.791,16.485883299,-2.89612235333238,-10.5821005806141,74.5522193459384,73.1426884299824,11.6198812551159,3.827,1.924412857,16.9089779635854,8.5134663671124,1.3524997560073
2012-Q3,-3329.344413,-3329.3444134,-1016.302307,-905.619291689754,167.0611494,177.432449311905,4244.942988,4132.31424129312,10.758,-62.601,73.359,66.35741671,74.7829855152664,0.0507578965562849,38.655,38.655,0.0,10.16,10.16,0.0,28.495,28.495,0.0,471.2039976,471.2039976,3413.573837,3671.251209,14.6710165642459,15.3236803621333,579.5948687,594.607336955868,21920.104,20286.7740319345,10.758,-62.601,73.359,26384.476703,25023.8365754903,3800.548411,3800.548411,4429.876144,4576.87050068975,18.3448662057819,20.0401207794324,412.5337194,417.174887643963,17675.16101,16154.4597906413,26318.119286,24949.053589975,-614.2978929,-3106.119562,55.32945703,3161.449019,26.028,0.0,26.028,2885.775036,2375.559254,-510.2157817,-169.0689336,-1570.429984,1401.36105,-1726.49,561.35777743,1080.8032533,-519.4454762,4.59700835421888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.289707594359,,,,,,,,,,,,,-25973.74,0.0,25973.74,-37799.58,32778.62,70578.2,-63773.32,32778.62,96551.94,-3552.1,0.0,3552.1,138272.67,138500.85,228.18,2549.08,2549.08,0.0,0.0,0.0,0.0,-1.24,580.47,581.71,-37057.87,7975.02,45032.89,-3306.4,0.0,3306.4,-13409.85,5761.0,19170.85,87047.58,154785.95,67738.37,-17935.97,12811.59,30747.56,17840.75,20471.63,2630.88,-95.21,33283.23,33378.44,45010.39,45010.39,64637.33,265858.18,201220.85,21.909,20.42730411,10.9558691338197,-4.82669234869664,100.67138464411,93.8859296445998,13.8620044852106,18.476,16.929457044,2.69062771436036,-13.177923207956,84.908435575188,77.8309151693975,11.4915248669351,3.433,3.497847066,15.7629490689223,16.0550144752023,2.37047961827555
2012-Q4,-3396.535012,-3396.5350114,-828.8904772,-1217.36234931213,157.1420185,157.573626204767,3147.446703,3486.53527884754,13.867,-68.559,82.426,-920.8367676,-969.788455659828,-0.647019625691237,-0.044164,-0.044164,0.0,3.607091,3.607091,0.0,-3.651255,-3.651255,0.0,555.3323036,555.3323036,3636.395643,3288.3814662,13.2058481978332,13.8378042321461,602.6155764,581.864352490702,19865.171,20475.3704342704,13.867,-68.559,82.426,24659.514523,24900.9485565611,3951.867315,3951.867315,4465.28612,4505.74381551213,17.4163720708215,21.0795634400675,445.4735579,424.290726285934,16717.7243,16988.8351554229,25580.35129,25870.737012221,401.7125066,-3397.406497,253.5641574,3650.970655,2872.514466,0.0,2872.514466,1322.256029,-381.1446688,-1703.400698,374.7109395,145.6504539,229.0604856,-1549.2,1570.4448941,2093.2204109,-522.775516,4.78738718007139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.55981359098,,,,,,,,,,,,,-26530.3,0.0,26530.3,-39256.13,32919.19,72175.32,-65786.43,32919.19,98705.62,-2687.18,0.0,2687.18,138609.85,139055.14,445.29,2547.25,2547.25,0.0,0.0,0.0,0.0,-90.65,723.35,814.0,-35385.15,8229.83,43614.98,-3062.9,0.0,3062.9,-13294.33,4761.0,18055.33,89414.77,154593.22,65178.45,-23197.51,12765.55,35963.06,16846.0,20419.7,3573.7,-6351.51,33185.25,39536.76,43290.21,43290.21,57879.85,263987.87,206108.01,19.851,20.5511294,0.606175388260766,-3.18068850280992,94.9912770760994,98.4204958855544,13.7159988646822,17.473,17.583085025,3.86089157674229,-6.16629496666036,83.5882046318068,84.1901656574934,11.7328429021365,2.378,2.968044375,11.4030724442925,14.230330228061,1.98315596254565
2013-Q1,-3342.831092,-3342.8310928,-1730.276348,-1335.32454182617,175.6694196,261.184984759551,1011.611835,1860.03541940753,18.612,-54.502,73.114,-3885.826185,-2556.93523045909,-1.69128528702733,9.147918718,8.987781,0.160137718,8.1321625,8.1321625,0.0,1.015756218,0.8556185,0.160137718,558.6193552,558.6193552,3401.605569,3338.75806026,14.1573107945176,14.9400135993629,581.8248164,676.901500156018,16467.46885,19008.9997784771,18.612,-54.502,73.114,21009.518593,23583.2786940931,3901.450448,3901.450448,5131.881916,4674.08260208617,17.880812358984,24.926884549844,406.1553968,415.716515396467,15455.85702,17148.9643590695,24895.344779,26140.2139245522,-782.8245368,-1941.493385,243.6074922,2185.100877,-12.23927698,0.0,-12.23927698,148.011979,517.6836489,369.6716699,-30.35319484,248.1310885,-278.4842833,-2583.43,-1864.73133072,2802.9036354,-4667.634966,4.99903034547152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.76822588794,,,,,,,,,,,,,-26754.34,0.0,26754.34,-38382.1,33925.79,72307.89,-65136.44,33925.79,99062.23,-2119.24,0.0,2119.24,138889.41,139048.53,159.12,2567.32,2567.32,0.0,0.0,0.0,0.0,-53.89,683.95,737.84,-34040.12,8263.65,42303.77,-3024.8,0.0,3024.8,-14223.13,4879.0,19102.13,90168.73,154758.5,64589.77,-21395.28,12751.34,34146.62,19062.3,22747.67,3685.37,-2332.98,35499.01,37831.99,40445.77,40445.77,61025.85,264629.08,203603.23,16.449,19.1913709,-6.61646605173923,-6.80756097596288,82.2831051960785,95.9283296824639,12.6928238574411,16.152,18.418606626,4.75184872172339,8.4878554454946,80.762647684874,92.1007042421606,12.1863689273193,0.297,0.772764274,1.52045751120448,3.82762544030336,0.506454930121776
2013-Q2,-3280.780997,-3280.7809968,-1276.945329,-1301.50884511241,452.4221548,327.451193632215,3779.558493,2464.1053944216,31.18,-41.086,72.266,-325.7456782,-1790.73325385858,-1.16314333759569,0.9,0.9,0.0,0.6321625,0.6321625,0.0,0.2678375,0.2678375,0.0,633.6172292,633.6172292,3222.503751,3461.1133654,13.381869126467,14.139370898139,860.0223087,752.029791356094,22803.20898,21017.4393957809,31.18,-41.086,72.266,27519.352265,25864.199781737,3914.398226,3914.398226,4499.44908,4762.6222105124,17.2216009504788,19.1277899773511,407.6001539,424.578597723878,19023.65048,18553.3340013593,27845.097943,27654.9330355955,-408.9720409,-2920.376913,331.1225785,3251.499491,-14.42174173,0.0,-14.42174173,3965.781392,3076.348367,-889.4330251,404.3636872,-540.8936932,945.2573804,-2710.69,1086.72289097,1821.1727727,-734.4498816,5.22647558922559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.649206644868,,,,,,,,,,,,,-27027.3,0.0,27027.3,-37519.0,34229.92,71748.92,-64546.31,34229.92,98776.23,-1732.43,0.0,1732.43,139732.42,139888.73,156.31,2551.96,2551.96,0.0,0.0,0.0,0.0,-103.5,553.05,656.55,-31386.55,8210.0,39596.55,-2910.3,0.0,2910.3,-13785.79,6834.0,20619.79,94201.65,157484.69,63283.04,-19113.19,12787.05,31900.24,20117.08,23278.05,3160.97,1003.88,36065.1,35061.22,37005.08,37005.08,65931.88,264784.79,198852.91,22.771,20.807562333,8.42144858447814,13.0213341311118,119.055694138889,108.762744471035,13.5167901208207,19.864,19.307244363,4.82467406489688,17.1137998057474,103.853812017677,100.904054465007,12.5401297399826,2.907,1.50031797,15.2018821212121,7.85869000602868,0.976660380838121
2013-Q3,-3262.521875,-3262.5218744,-1353.915515,-1355.97291585943,231.3026529,257.419541974215,1363.03014,1441.22970635896,-69.785,-145.807,76.022,-3022.104597,-2919.84554192626,-1.88851583545019,45.24743,45.24743,0.0,12.6021625,12.6021625,0.0,32.6452675,32.6452675,0.0,608.6768816,608.6768816,3185.85231,3335.4543413,14.0846206713226,14.8896255866115,653.8590217,671.66101403009,20605.21596,19065.7425316367,-69.785,-145.807,76.022,25053.604173,23681.5347685668,3871.198756,3871.198756,4539.767826,4691.42725715943,17.6360294180256,19.0891290664153,422.5563688,414.241472055875,19242.18582,17624.5128252777,28075.70877,26601.380310493,-1249.119557,-2512.581248,319.5639878,2832.145236,1.573558069,0.0,1.573558069,667.6398288,607.7757179,-59.86411089,-68.04148206,-257.730457,189.6889749,-2584.9,-1724.028218291,2514.55066811,-4238.578886,5.56835209235209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.926221932061,,,,,,,,,,,,,-27505.53,0.0,27505.53,-33867.98,34540.48,68408.46,-61373.52,34540.48,95914.0,-2077.0,0.0,2077.0,140345.18,140532.02,186.84,2551.13,2551.13,0.0,0.0,0.0,0.0,-782.33,371.79,1154.12,-32596.7,8020.17,40616.87,-2915.5,0.0,2915.5,-13517.47,6716.0,20233.47,93866.64,157819.32,63952.68,-19965.0,12933.94,32898.94,19354.97,23910.11,4555.14,-610.05,36844.04,37454.09,34741.17,34741.17,64547.25,263945.02,199397.77,20.676,19.090242748,-8.25334346001884,-6.5454616761957,115.070868246753,106.274290048186,12.3441808764621,20.091,18.168148413,-5.89983701756497,7.31678142884687,111.727145311688,101.119524739554,11.7454344127915,0.585,0.922094335,3.34372293506494,5.15476530863162,0.598746463670658
2013-Q4,-3278.69361,-3278.6936102,-967.7789234,-1369.97959341191,-125.2595638,-104.865581191357,-1518.965228,-1377.74575594187,-14.76,-98.903,84.143,-5890.697325,-6131.28454074514,-3.99742681498124,0.116175,0.116175,0.0,0.6321625,0.6321625,0.0,-0.5159875,-0.5159875,0.0,625.7915498,625.7915498,3869.930139,3525.6074138,16.4052358275634,17.5466831652539,799.2717466,772.225017872864,16052.33457,16567.1211127026,-14.76,-98.903,84.143,21347.328007,21490.7450941755,3904.48516,3904.48516,4837.709062,4895.58700721191,17.7234876361973,21.5882330708679,924.5313104,877.090599064221,17571.2998,17944.8668686445,27238.025332,27622.0296349206,-633.0194448,-1557.237454,-4.321199809,1552.916254,-7.2892109,0.0,-7.2892109,274.0818998,-309.1564971,-583.2383969,190.589827,1479.637819,-1289.047992,-3944.74,-4074.917080809,2449.3156761,-6524.232758,6.04355263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.964833535131,,,,,,,,,,,,,-27411.58,0.0,27411.58,-26408.92,34517.16,60926.08,-53820.5,34517.16,88337.66,-3588.53,0.0,3588.53,139942.04,140110.91,168.87,2568.64,2568.64,0.0,0.0,0.0,0.0,-841.78,369.34,1211.12,-32559.91,7997.14,40557.05,-2893.6,0.0,2893.6,-12553.15,6355.0,18908.15,94503.92,157031.69,62527.77,-27163.39,13501.89,40665.28,20664.17,25982.91,5318.74,-6499.23,39484.79,45984.02,30600.44,30600.44,61196.1,261634.08,200437.98,16.068,16.874824018,-11.6049793564417,-17.888580770651,96.8712024473684,101.873807286453,10.9900401397042,18.335,18.548000596,2.09075891700775,5.48774899073776,110.474071552632,111.966834986655,12.078865447317,-2.267,-1.673176578,-13.6028691052632,-10.0930277002014,-1.0888253076128
2014-Q1,-2782.570183,-2782.5701829,-1550.790078,-1179.80931048252,302.6983044,350.448974085227,-2016.892698,-1584.27867995258,10.481,-58.082,68.563,-6047.554655,-5196.20919924987,-3.84203714885478,3.240938,3.240938,0.0,1.512925,1.512925,0.0,1.728013,1.728013,0.0,616.8264731,616.8264731,3413.569466,3322.55740112,16.1032433891892,17.2194816419483,654.8849527,720.68021782835,13846.46945,15972.7818559337,10.481,-58.082,68.563,18531.750338,20632.845947982,3399.396656,3399.396656,4964.359544,4502.36671160252,17.4314030689002,23.8353460801892,352.1866483,370.231243743123,15863.36214,17557.0605358863,24579.304992,25829.0551472319,1543.28953,-38.74593729,1089.758691,1128.504628,35.76389887,0.0,35.76389887,397.3296964,-85.64034663,-482.970043,13.29560382,1177.060374,-1163.76477,-3733.12,-2679.94215294,1822.594959,-4502.537112,7.58192070707071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.42595502512,,,,,,,,,,,,,-27039.75,0.0,27039.75,-17398.93,35597.92,52996.85,-44438.68,35597.92,80036.6,-2621.07,0.0,2621.07,140944.62,141089.57,144.95,2553.56,2553.56,0.0,0.0,0.0,0.0,-768.62,260.74,1029.36,-32325.69,7960.56,40286.25,-2839.1,0.0,2839.1,-13655.97,5733.0,19388.97,94677.25,157336.69,62659.44,-26930.4,13407.71,40338.11,21691.07,25402.83,3711.76,-5239.33,38810.54,44049.87,27007.32,27007.32,69385.49,258752.47,189366.98,13.836,16.311167055,-3.34022424410921,-15.00780668566,105.174268551515,123.857525388075,12.0786415421913,16.576,18.379321323,-0.909420247896567,-0.213291394933992,125.576321956061,139.26358372042,13.581047274838,-2.74,-2.068154268,-20.4020534045455,-15.4060583323445,-1.5024057326467
2014-Q2,-2984.597742,-2984.5977419,-1195.291775,-1192.3967323136,523.0488414,438.601231564892,4303.176502,3139.31198412053,3.312,-70.12,73.432,646.3358266,-599.081258528187,-0.429225677831055,16.57161259,2.734637,13.83697559,0.554606,0.554606,0.0,16.01700659,2.180031,13.83697559,700.2481501,700.2481501,3098.856509,3357.8937892,13.9373264614626,14.8670350715558,872.4093681,806.393501250276,20864.05857,19228.2760357737,3.312,-70.12,73.432,25535.572594,24092.8114763239,3684.845892,3684.845892,4294.148284,4550.2905215136,18.4282775337468,20.5904676766696,349.3605267,367.792269685385,16560.88207,16088.9640516531,24889.236767,24691.8927348521,-230.7394367,1743.904469,247.0421463,-1496.862323,-163.0849054,0.0,-163.0849054,-7460.409634,2783.841552,10244.25119,9.33175721,-4117.861709,4127.193467,2184.01,5061.14055011,4629.527158,431.6133964,8.00619166666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.44465147596,,,,,,,,,,,,,-25812.09,0.0,25812.09,-20848.44,35895.96,56744.4,-46660.53,35895.96,82556.49,-2611.93,0.0,2611.93,142188.12,142397.32,209.2,2549.64,2549.64,0.0,0.0,0.0,0.0,-1033.88,320.33,1354.21,-33072.6,8081.77,41154.37,-2931.2,0.0,2931.2,-11867.77,7119.0,18986.77,96866.14,160147.73,63281.59,-32635.76,13616.5,46252.26,16736.4,27561.98,10825.58,-15899.35,41178.48,57077.83,29278.34,29278.34,60972.65,266500.51,205527.86,20.862,18.881937508,15.7608002194543,-9.25444698510422,167.065753675,151.188485262217,13.5298410585725,17.281,16.624321436,-9.54877416939102,-13.8959391436589,138.36660465,133.078151738695,11.909149286537,3.581,2.257616072,28.699149025,18.1103335235221,1.62069177203555
2014-Q3,-2992.040381,-2992.0403812,-1120.54936,-1113.05382731257,423.1861265,462.683429113004,1849.577594,1852.80448037647,12.447,-61.65,74.097,-1839.826021,-1789.60629902309,-1.25794214673801,51.75176833,49.190887,2.56088133,12.05396,12.05396,0.0,39.69780833,37.136927,2.56088133,686.2369048,686.2369048,3199.753625,3351.8603473,15.2183676319902,16.3492971412243,814.8010901,837.304613654979,18534.44851,17149.6958868721,12.447,-61.65,74.097,23235.240125,22025.0977526271,3678.277286,3678.277286,4320.302985,4464.91417461257,18.748560405911,20.5678039448576,391.6149635,374.621184541974,16684.87091,15296.8914064956,25075.066145,23814.7040516502,-366.8544715,-2054.937295,377.7191704,2432.656465,-34.4640221,0.0,-34.4640221,1350.353457,-705.0566702,-2055.410128,162.0203853,607.1452094,-445.1248241,-982.81,-1182.5911366,984.3915464,-2166.982684,8.25283919631094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.08682496578,,,,,,,,,,,,,-25897.18,0.0,25897.18,-22723.18,36098.68,58821.86,-48620.36,36098.68,84719.04,-3060.54,0.0,3060.54,142729.22,142879.74,150.52,2628.69,2628.69,0.0,0.0,0.0,0.0,-1301.36,298.02,1599.38,-30724.93,8111.86,38836.79,-2728.6,0.0,2728.6,-12651.96,5476.0,18127.96,99252.41,159096.29,59843.88,-36199.91,13788.39,49988.3,16817.98,28509.77,11691.79,-19381.93,42298.16,61680.09,27865.53,27865.53,56055.1,265358.65,209303.56,18.522,17.392106851,-7.89024249428206,-8.89530803466554,152.776334590909,143.451917095767,12.2181693930471,17.433,15.990106291,-3.81498365176341,-11.9882448804829,143.807153706719,131.949205150634,11.23845377913,1.089,1.40200056,8.96918088418972,11.5027119451332,0.979715613917091
2014-Q4,-2854.639175,-2854.6391754,-774.66094,-1156.78832775489,285.7102825,283.138799853806,1405.608415,1541.9190708492,9.95,-40.579,50.529,-1937.981418,-2186.36963245188,-1.4655411913803,1.565940212,0.0,1.565940212,2.211663,2.211663,0.0,-0.645722788,-2.211663,1.565940212,558.4581916,558.4581916,3684.192228,3373.3180131,16.6204362027581,17.691298671602,693.690014,670.080535131836,15195.45939,15694.3495206285,9.95,-40.579,50.529,20131.799823,20296.2062604603,3413.097367,3413.097367,4458.853168,4530.10634085489,20.149409758172,24.433807103679,407.9797315,386.94173527803,13789.85097,14152.4304497793,22069.781241,22482.5758929122,-1144.138764,-2795.015346,206.0214259,3001.036772,-6.421872165,0.0,-6.421872165,-3829.485208,-571.1387044,3258.346503,-209.8599367,-30.98645719,-178.8734795,3727.03,3145.630912635,6228.39681781,-3082.765905,8.46015240120504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.12899403314,,,,,,,,,,,,,-26233.08,0.0,26233.08,-27303.16,36179.7,63482.86,-53536.23,36179.7,89715.93,-2770.98,0.0,2770.98,144052.87,144173.98,121.11,2655.69,2655.69,0.0,0.0,0.0,0.0,-1493.59,243.4,1736.99,-34182.53,8030.25,42212.78,-2692.0,0.0,2692.0,-13519.42,3891.0,17410.42,96314.61,158750.92,62436.31,-35076.81,13501.12,48577.93,18499.23,28169.68,9670.45,-16577.58,41670.8,58248.38,31407.55,31407.55,54837.36,268008.98,213171.61,15.185,15.819788586,-9.04041286354905,-6.25212701995954,128.405395148857,133.804420239932,10.6014853372759,14.445,14.74125095,-7.81017535638844,-20.523773580323,122.149569157363,124.688725166217,9.87923783984813,0.74,1.078537636,6.2558259914939,9.11569507371509,0.722247497427804
2015-Q1,-3223.061425,-3223.0614249,-1535.790663,-1196.6695542909,80.7413226,114.664605015624,-865.7509661,-392.010181407745,12.319,-38.635,50.954,-5543.861732,-4697.07655558302,-3.046824515477,26.45577,26.45577,0.0,16.903,16.903,0.0,9.55277,9.55277,0.0,497.7774551,497.7774551,3473.963284,3324.1968762,18.2504184293279,19.3090267892585,443.1779044,500.816298830378,12061.47849,13891.569161523,12.319,-38.635,50.954,16476.397137,18214.3597916533,3720.83888,3720.83888,5009.753948,4520.8664304909,19.7319206093171,27.9297462346184,362.4365818,386.151693814754,12927.22946,14283.5793429307,22020.258869,22911.4363472364,-77.36902675,-3273.232635,241.0566382,3514.289273,-12.24959022,0.0,-12.24959022,-1480.602719,1927.912957,3408.515676,-8.784105422,1175.908939,-1184.693045,339.1,2487.035899558,8098.713888,-5611.677989,8.64402037033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.58824790303,,,,,,,,,,,,,-27252.15,0.0,27252.15,-27266.89,37167.97,64434.86,-54519.04,37167.97,91687.01,-3425.56,0.0,3425.56,146527.07,146694.54,167.47,2691.52,2691.52,0.0,0.0,0.0,0.0,-2153.13,347.57,2500.7,-36195.96,7894.93,44090.89,-2558.5,0.0,2558.5,-14135.33,4015.4,18150.73,96328.75,161296.39,64967.64,-38285.56,13650.64,51936.2,16742.0,28494.51,11752.51,-21543.55,42145.16,63688.71,31489.55,31489.55,48330.15,272099.07,223768.92,12.049,14.25334052,-9.90182680055696,-12.6160594644219,104.206075921792,123.212266163317,9.24608680567346,13.507,14.995581053,1.72529525386039,-18.4105833427351,116.821348738435,129.643303781145,9.72868430928709,-1.458,-0.742240533,-12.615272816643,-6.43103761782859,-0.482597503613628
2015-Q2,-3088.221805,-3088.2218052,-1246.745014,-1228.60134294935,403.3311574,308.995446629826,1462.574152,662.02529924959,4.161,-49.754,53.915,-2469.06151,-3345.80240226994,-2.11142576551124,3.214835189,0.397333,2.817502189,0.504417,0.504417,0.0,2.710418189,-0.107084,2.817502189,558.5979908,558.5979908,3047.374003,3325.282961,16.874411802502,18.0088736740356,758.4809831,682.777927168513,16411.409,15139.408508263,4.161,-49.754,53.915,20775.861977,19706.0673872315,3646.819796,3646.819796,4294.119017,4553.88430394935,19.7549454579313,22.3152799028638,355.1498257,373.782480538687,14948.83485,14477.3832090134,23244.923487,23051.8697895015,-31.61845797,-3175.340998,185.5039366,3360.844934,-5.417840544,0.0,-5.417840544,-308.8572141,2996.636382,3305.493596,81.42069252,1389.864191,-1308.443498,2300.09,5558.233170576,8056.202721,-2497.96955,8.92069537480064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.58907816963,,,,,,,,,,,,,-28178.41,0.0,28178.41,-28065.36,37383.53,65448.89,-56243.77,37383.53,93627.3,-3237.21,0.0,3237.21,148080.56,148303.25,222.69,2719.87,2719.87,0.0,0.0,0.0,0.0,-1422.06,612.45,2034.51,-38725.01,7661.43,46386.44,-2758.7,0.0,2758.7,-14397.99,4897.4,19295.39,94918.73,163581.95,68663.22,-37811.52,14219.25,52030.77,17409.7,28120.24,10710.54,-20401.82,42339.48,62741.3,33851.34,33851.34,48887.28,277156.3,228269.02,16.407,14.936105612,4.79021104590856,-20.8973888104873,146.467633181818,133.312679743639,9.43079440853191,15.643,15.23565421,1.60095935030121,-8.35322651421332,139.637866880383,135.933851725268,9.61622113699979,0.764,-0.299548598,6.82976630143541,-2.62117198162915,-0.185426728467876
2015-Q3,-2886.263201,-2886.2632008,-1543.564847,-1553.72010359184,202.7323317,246.69122046157,-280.8318086,-128.827175096451,5.503,-37.013,42.516,-4507.927525,-4322.11925902672,-2.55323131246596,51.24446283,51.2336,0.010862835,12.71977,12.71977,0.0,38.52469283,38.51383,0.010862835,680.7172112,680.7172112,3228.331818,3377.8490533,17.4273922710925,18.6915706041297,610.9132067,630.185249032743,15872.122,14693.6609596344,5.503,-37.013,42.516,20392.084236,19382.4124731672,3566.980412,3566.980412,4771.896665,4931.56915689184,20.8043306343576,22.804925993145,408.1808749,383.494028571172,16152.95381,14822.4881347309,24900.01176,23704.5317321939,-935.0106139,-2449.928827,252.3684399,2702.297267,-0.593547051,0.0,-0.593547051,-2312.602443,1092.045897,3404.64834,159.9926836,574.1838369,-414.1911533,-227.0974748,1276.715998649,6681.1294439,-5404.413446,9.20547727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.3065433488,,,,,,,,,,,,,-28363.03,0.0,28363.03,-28668.64,37636.36,66305.0,-57031.67,37636.36,94668.03,-3066.01,0.0,3066.01,149750.39,149883.3,132.91,2814.51,2814.51,0.0,0.0,0.0,0.0,-1391.84,414.06,1805.9,-42464.1,7550.86,50014.96,-2752.2,0.0,2752.2,-15047.9,4246.4,19294.3,92300.63,164495.07,72194.44,-38690.42,14167.96,52858.38,17654.11,25438.99,7784.88,-21036.32,39606.95,60643.27,33257.14,33257.14,44423.77,274995.53,230571.76,15.867,14.712931584,-1.49419155031079,-15.4045469588749,146.019179045455,135.429148267427,8.69078993767105,16.893,15.347252248,0.732479462068337,-4.02032376333752,155.473084431818,141.275792937341,9.06598214198214,-1.026,-0.634320664,-9.45390538636363,-5.84664466991432,-0.375192204311091
